,CodCons,NomCons,CodCta
6991,277978,CONSORCIO CONFORMADO POR ROXANA TEJADA VERA Y CONSTRUCCIONES Y PAVIMENTOS A&D S.R.L.,277978
6992,277980,CONSORCIO AGUA CARCOTO,277980
6993,277997,CONSORCIO NPI  Y ELORED,277997
6994,278000,CONSORCIO MAPATUCTO,278000
6995,278006,consorcio c&m,278006
6996,278007,CONSORCIO RED SALUD HUAYLAS,278007
6997,278010,CONSORCIO SAN CLEMENTE,278010
6998,278013,CONSORCIO VIRGEN DEL CARMEN,278013
6999,278017,CONSORCIO SAN NICOLAS,278017
7000,278025,CONSORCIO VICTORIA,278025
7001,278027,CONSORCIO HUARMEY,278027
7002,278031,CONSORCIO SUPERVISOR FRANCO,278031
7003,278032,CONSORCIO VIRGEN DE COCHARCAS,278032
7004,278033,CONSORCIO TIAPARO,278033
7005,278037,CONSORCIO SAN JORGE,278037
7006,278038,CONSORCIO TECNOLOGICO,278038
7007,278039,CONSORCIO SUPERVISOR HUAMBOS,278039
7008,278041,CONSORCIO LAURIPATA,278041
7009,278043,CONSORCIO CASITAS,278043
7010,278044,CONSORCIO CASITAS,278044
7011,278046,CONSORCIO VIKMAR SAC Y GRUPO VIKMAR SAC,278046
7012,278049,CONSORCIO TDM CONSTRUCCIÓN CONSULTORÍA Y SERVICIOS E.I.R.L. - YUNJA CONSTRUCCIONES Y SERVICIOS GENERALES S.R.L. ASOCIADOS,278049
7013,278053,PILLCO DE CHAVEZ MARCIANA COLETA -  HUAMAN VILA ALCIO MARINO,278053
7014,278054,GOMEZ VDA DE POMAJULCA LIBERTAD - POMASUNCO FERNANDEZ MAIRA RUTH,278054
7015,278056,CONSORCIO VALENTIN URIARTE,278056
7016,278060,"CONSORCIO INTEGRADO POR: DISTRIBUCIONES AMAZONAS EIRL,  REPRESENTACIONES Y DISTRIBUCIONES KALED SCRL,  Y NOLBERTO IDROGO LIVAQUE",278060
7017,278063,"CONSORCIO CONFORMADO POR LA EMPRESAS GRUPO SEGURIDAD ESTRATEGIA S.A.C., Y SAGAZ S.A.C SERVICIOS DE SEGURIDAD  ",278063
7018,278065,AGP SOLUCIONES FINANCIERAS  SAC - RADOST SOLUTION SAC,278065
7019,278066,CONSORCIO INTEGRADO POR: INVERSIONES Y DISTRIBUCIONES EL AMAZONENCE SCRL Y NOLBERTO IDROGO LIVAQUE ,278066
7020,278068,CONSORCIO PROGRESO,278068
7021,278076,"CONSORCIO PROGRESO Conformado por INTI CONSTRUCTORES, CONTRATISTAS GENERALES Y SERVICIOS AFINES S.R.L. - INELSA SOC.COM.RESP.LTDA.",278076
7022,278080,SAN MIGUEL,278080
7023,278086,CONSORCIO SEÑOR CAUTIVO I,278086
7024,278088,CONSORCIO VIAL TIERRA NEGRA,278088
7025,278107,CONSORCIO JUSA,278107
7026,278116,"CONSORCIO LABERINTO L.A. INGENIEROS CONTRATISTAS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA, INGENIERIA EN LA CONSTRUCCION SCRL",278116
7027,278117,CONSORCIO ILLAPAY Y JASATEC,278117
7028,278121,CONSORCIO SUDAMERIS,278121
7029,278129,CONSORCIO SAN PEDRO,278129
7030,278130,CONSORCIO INMACULADA,278130
7031,278134,CONSORCIO TAPAY,278134
7032,278135,CONSORCIO TACNA,278135
7033,278136,CONSORCIO VIAL PALLQA,278136
7034,278138,CONSORCIO SUPERVISOR TAMBOA,278138
7035,278139,CONSORCIO JAHUAYCATE,278139
7036,278140,CONSORCIO ICMAPATA,278140
7037,278141,CONSORCIO M Y  L,278141
7038,278142,CONSORCIO OSIRIS,278142
7039,278145,CONSORCIO V & E,278145
7040,278147,CONSORCIO 24 DE JUNIO,278147
7041,278148,CONSORCIO NUÑOA,278148
7042,278154,CONSORCIO SUPERVISION INGENIO VALLE ,278154
7043,278158,CONSORCIO EL TAMBO,278158
7044,278167,CONSORCIO SUPERVISOR BUENOS AIRES,278167
7045,278168,CONSORCIO VIAL LUYA,278168
7046,278176,CONSORCIO VICHON,278176
7047,278177,CONSORCIO POZOS MAJES,278177
7048,278188,CONSORCIO VIAL TUSI ,278188
7049,278189,EL DIVINO,278189
7050,278191,CONSORCIO SESGA - REYSER,278191
7051,278194,CONSORCIO CIUDAD DE OLMOS,278194
7052,278195,CONSORCIO SUPERVISION VALDERRAMA,278195
7053,278199,CONSORCIO SAN MIGUELITO,278199
7054,278200,CONSORCIO ULIACHIN,278200
7055,278202,CONSORCIO CHACLACAYO,278202
7056,278203,CONSORCIO CIUDAD NUEVA,278203
7057,278212,CONSORCIO FENIX _ CONSTRUCTORA & SOLUCIONES INMOBILIARIA AQUILA PERÚ SAC - CONSTRUCTORA CHARKEV SAC,278212
7058,278214,CONSORCIO MOROCOCHA,278214
7059,278218,CONSORCIO TELKA,278218
7060,278221,CONSORCIO SULLANA,278221
7061,278223,CONTRATISTAS GENERALES SILVESTR EIRL/CM COBILICH CONSTRUCTORA EIRL,278223
7062,278225,CONSORCIO LLANTAS MAX,278225
7063,278231,CONSORCIO SYM,278231
7064,278239,CONSORCIO JR,278239
7065,278242,CONSORCIO MYPES,278242
7066,278245,CONSORCIO JC,278245
7067,278252,consorcio maderero cusco,278252
7068,278257,CONSORCIO LOS ANDES,278257
7069,278259,CONSORCIO VILLA,278259
7070,278264,CONSORCIO SAN ANTONIO,278264
7071,278266,CONSORCIO TRW Y TMT,278266
7072,278270,KARIM CHAVEZ BRAVO - MYM MANUFACTURA Y MANTO SAC,278270
7073,278272,CONSORCIO CONSULTOR HUARMACA,278272
7074,278277,CONSORCIO CHAVIN,278277
7075,278278,CONSORCIO OROYA II,278278
7076,278283,CONSORCIO PA 107,278283
7077,278290,CONSORCIO SANTA CRUZ,278290
7078,278291,CONSORCIO SOCOS,278291
7079,278295,CONSORCIO TORNAVISTA,278295
7080,278303,QUIMICA SUIZA SAC-PFIZER S.A PFIZER PFE PERU S.R.L.,278303
7081,278305,CONSORCIO VARGAS,278305
7082,278308,CONSORCIO PYC,278308
7083,278312,CONSORCIO ARGUEDAS,278312
7084,278317,CONSORCIO SAN JUAN BOSCO,278317
7085,278318,CONSORCIO SAN PABLO,278318
7086,278319,CONSORCIO V & V VELUCCI SAC/ LUCALSA SAC,278319
7087,278330,CONSORCIO SUPERVISOR VALENCIA,278330
7088,278333,CONSORCIO SAN JOSE ,278333
7089,278334,CONSORCIO CONSTRUCTOR,278334
7090,278336,CONSORCIO NUEVA INGENIERIA,278336
7091,278338,CONSORCIO VICTOR FAJARDO,278338
7092,278339,CONSORCIO RIEGO,278339
7093,278340,CONSORCIO EL TORNO,278340
7094,278343,CONSORCIO GUERRERO ,278343
7095,278344,CONSORCIO LA CAPILLA,278344
7096,278345,CONSORCIO SESGA - REYSER,278345
7097,278346,CONSORCIO KAKI,278346
7098,278348,GRUPO CORPALSA,278348
7099,278352,CONSORCIO SANTA CLARA,278352
7100,278357,CONSORCIO VIKMAR SAC Y GRUPO VIKMAR SAC,278357
7101,278365,CONSORCIO LIBRA,278365
7102,278372,CONSORCIO RECRISH,278372
7103,278379,CONSORCIO CONSTRUCTOR COISHCO,278379
7104,278385,CONSORCIO CONSULTORES ASOCIADOS ,278385
7105,278387,CONSORCIO ENE,278387
7106,278395,CONSORCIO BELENFA,278395
7107,278397,CONSORCIO VISCAS,278397
7108,278401,CONSORCIO SAN DIEGO,278401
7109,278405,CONSORCIO MUSGA,278405
7110,278411,CONSORCIO CORAZON DE JESUS,278411
7111,278412,CONSORCIO INGENIERIA Y CONSULTORIA,278412
7112,278413,CONSORCIO MONTERO,278413
7113,278416,CONSORCIO: CONSORCIO TEXTILES CONFECCIONES EN GENERAL R R SAC- CONFECCIONES GENERALES NACIONALES AMERICOANTONIO SAC,278416
7114,278420,CONSORCIO YANACANCHA,278420
7115,278422,CONSORCIO JAMA,278422
7116,278424,CONSORCIO CENTRO SUR,278424
7117,278427,CONSORCIO VENTINI,278427
7118,278430,CONSORCIO AYACUCHO,278430
7119,278432,BIOCARDIO SAC -BIOIMAGEN SAC,278432
7120,278436,FILOMENO,278436
7121,278438,CONSORCIO INGENIERIA,278438
7122,278440,consorcio chogoto,278440
7123,278442,CONSORCIO SANTA CRUZ,278442
7124,278443,VILSOL LATAM EIRL - VILSOL SAC,278443
7125,278445,IT NETWORK SYSTEM E.I.R.L. - INGRAM MICRO S.A.C.,278445
7126,278456,CONSORCIO SUPERVISOR AGUA SAUCE,278456
7127,278467,CONSORCIO TICOMIN,278467
7128,278474,CONSORCIO SOL NACIENTE,278474
7129,278480,CONSORCIO VIAL CHIMBAN,278480
7130,278481,CONSORCIO AREQUIPA COPE,278481
7131,278482,CONSORCIO TAMARINDO,278482
7132,278485,CONSORCIO RHOYS CONTRATISTAS GENERALES SAC GOFRAAC CONTRATISTAS GENERALES SAC,278485
7133,278486,CONSORCIO PROSAR,278486
7134,278490,CONSORCIO PERU,278490
7135,278491,CONSORCIO JUEGOS RECREATIVOS,278491
7136,278493,CONSORCIO GLOBAL CONSTRUCTOR,278493
7137,278494,SATELLITE TRANSMISSION VIDEO & DATA S.A.C.,278494
7138,278496,CONSORCIO CONSTRUCTORAS UNIDAS,278496
7139,278500,CONSORCIO BENCA,278500
7140,278504,CONSORCIO CORRALES,278504
7141,278510,CONSORCIO GERESA,278510
7142,278511,CONSORCIO ULPAMACHE I,278511
7143,278512,CONSORCIO VIAL ESTE,278512
7144,278518,CONSORCIO NUEVO HORIZONTE,278518
7145,278526,CONSORCIO CONSULTOR SANEAMIENTO PUNO,278526
7146,278531,CONSORCIO: METALIKAS - FGA INGENIEROS SAC,278531
7147,278532,CONSORCIO CPS - PERU,278532
7148,278538,CONSORCIO SUPERVISION MEGACENTRO II,278538
7149,278540,CONSORCIO SAN RAMON PERUINSA,278540
7150,278543,CONSORCIO R M,278543
7151,278546,CONSORCIO EL PROGRESO,278546
7152,278548,CONSORCIO SUPERVISOR CHINCHEROS,278548
7153,278550,CONSORCIO PUENTES MODULARES ,278550
7154,278554,CONSORCIO SUPERVISOR SAP TOCACHE,278554
7155,278557,CONSORCIO PAUCARA,278557
7156,278562,CONSORCIO VILLA HERMOSA,278562
7157,278563,CONSORCIO PUTAGAS,278563
7158,278564,consorcio LA CHOZA,278564
7159,278565,CONSORCIO ELECTRICO,278565
7160,278568,CONSORCIO JOSEPH BALBIN REPRESENTACIONES S.A.C. - CORPORACION JN GAMARRA S.A.C.,278568
7161,278579,Consorcio GLOBAL HEALTHCARE SOLUTIONS PERU SAC - ECUADOR OVERSEAS AGENCIES C.A,278579
7162,278581,CONSORCIO KARAL,278581
7163,278587,CONSORCIO  ISRAEL,278587
7164,278589,CONSORCIO EL CARDO,278589
7165,278590,CONSORCIO SANEAMIENTO SAN RAFAEL,278590
7166,278592,CONSORCIO MCONS,278592
7167,278595,CONSORCIO SANTA,278595
7168,278601,CONSORCIO RETAMAS,278601
7169,278603,CONSORCIO SANTA ROSA,278603
7170,278606,CONSORCIO IT4BLESS E.I.R.L. - EMTEC PERU SA,278606
7171,278607,CONSORSIO SUPERVISOR SANEAMIENTO RURAL ,278607
7172,278612,CONSORCIO SAN MARTIN ,278612
7173,278613,CONSORCIO NUEVO PIURA,278613
7174,278616,CONSORCIO PRISMA,278616
7175,278618,CONSORCIO MI CAUTIVO,278618
7176,278624,CONSULTING GROUP,278624
7177,278625,CONSORCIO ARGAMA,278625
7178,278637,CONSORCIO INTEGRAL,278637
7179,278641,CONSORCIO UNION,278641
7180,278643,CONSORCIO UNIVERSO,278643
7181,278652,CONSORCIO CIARQ Y COMPAÑIA,278652
7182,278654,CONSORCIO RIMAXSAC,278654
7183,278655,CONSORCIO SAN PABLO,278655
7184,278658,CONSORCIO YANAMITO,278658
7185,278660,CONSORCIO ACUARIO,278660
7186,278662,CONSORCIO SANTA CLARA,278662
7187,278663,Consorcio joska,278663
7188,278665,CONSORCIO SICSIBAMBA,278665
7189,278671,CONSORCIO QH-MV,278671
7190,278673,CONSORCIO SUPERVISOR ANTAMI,278673
7191,278675,CONSORCIO TUMBES,278675
7192,278678,CONSORCIO MACHU PICCHU,278678
7193,278680,CONSORCIO YANAMA,278680
7194,278682,CONSORCIO LIBERTAD,278682
7195,278686,CONSORCIO AGUAS AYACUCHO,278686
7196,278698,CONSORCIO SEÑOR DE LUREN,278698
7197,278699,CONSORCIO CERSA,278699
7198,278704,CONSORCIO SUPERVISOR LOS ANDES,278704
7199,278705,CONSORCIO CAURI,278705
7200,278706,CONSORCIO SUPERVISOR YAUCA,278706
7201,278707,CONSORCIO VIAL TASAJERAS,278707
7202,278711,CONSORCIO BELEN ,278711
7203,278712,CONSORCIO QUEROBAL,278712
7204,278715,CONSORCIO ORIANA,278715
7205,278716,CONSORCIO HUALLAUYA,278716
7206,278717,CONSORCIO K Y J,278717
7207,278724,SUPERVISOR SAYTOCOHA,278724
7208,278725,CONSORCIO QUEROS,278725
7209,278728,CONSORCIO CHACAS,278728
7210,278733,CONSORCIO SANTA SOFIA,278733
7211,278736,CONSORCIO SUPERVISOR  PULLO,278736
7212,278742,PRODUCTOS SERVICIOS E INGENIERIA SRLTDA. - PROSERING S.R.L.-MANTENIMIENTO Y VENTAS INGENIEROS SAC,278742
7213,278748,CONSORCIO CHALACO,278748
7214,278749,CONSORCIO EJECUTOR TARACO,278749
7215,278753,CONSORCIO SUPERVISOR NAVAL,278753
7216,278755,CONSORCIO FRANCOMED II,278755
7217,278773,CONSORCIO VIAL SANTA MARIA,278773
7218,278778,CONSORCIO CHACHAPOYAS,278778
7219,278779,CONSORCIO SAN FRANCISCO,278779
7220,278784,SERVICIOS GENERALES JOF SCRL-SIRIUS ALFA INGENIERIA CONSTRUCCION MANTENIMIENTO EIRL-ACUÑA VEGA CONSULTORES Y EJECUTORES EIRL,278784
7221,278786,CONSORCIO SAN LUIS,278786
7222,278790,CONSORCIO YULIANA,278790
7223,278793,CONSORCIO JOSE MARIA ARGUEDAS,278793
7224,278795,CONSORCIO KASIQUE,278795
7225,278797,CONSORCIO INGENIERIA EN ENERGIA,278797
7226,278799,CONSORCIO OIT - YUNGAY,278799
7227,278803,CONSORCIO CONSULTOR ANDINO ,278803
7228,278805,CONSORCIO CALIFORNIA,278805
7229,278809,CONSORCIO SIMON BOLIVAR,278809
7230,278812,CONSORCIO ROSAL,278812
7231,278815,CONSORCIO EDIFICA,278815
7232,278818,GESTION TERRITORIAL HUANUCO,278818
7233,278825,CONSORCIO SANTA ROSA,278825
7234,278837,CONSORCIO BELLAVISTA,278837
7235,278840,CONSORCIO WD INGENIEROS,278840
7236,278842,CONSORCIO LA PECA ,278842
7237,278843,CONSORCIO TUPAC AMARU,278843
7238,278846,CONSORCIO TAYA,278846
7239,278848,CONSORCIO SAN JUAN DE KOKARI,278848
7240,278849,CONSORCIO DEL CENTRO,278849
7241,278862,CONSORCIO PROYECTOS STRUCTURAL JEV,278862
7242,278867,"PROYECTOS, INVERSIONES Y DESARROLLO",278867
7243,278868,CONSORCIO LOS LIMOS,278868
7244,278874,CONSORCIO EDUCATIVO PICHANAKI,278874
7245,278876,CONSORCIO GBIOMEDICA IMPORTACIONES SAC - GYR MEDIC SAC,278876
7246,278877,CONSORCIO ANDINA,278877
7247,278878,CONSORCIO UMBRELLA,278878
7248,278882,CONSORCIO LA MORADA,278882
7249,278887,CONSORCIO CISNE,278887
7250,278889,CONSORCIO XIMENA,278889
7251,278891,CONSORCIO PARO,278891
7252,278896,CONSORCIO ALFA,278896
7253,278904,CONSORCIO PIMENTEL,278904
7254,278906,ROSITA DJHOR ,278906
7255,278909,CONSORCIO SEÑOR DE LOS MILAGROS,278909
7256,278910,CONSORCIO SAN MARTIN,278910
7257,278913,CONSORCIO MINAS,278913
7258,278915,CONSORCIO CONSULTOR SUPAYACU,278915
7259,278918,CONSORCIO CHOTA,278918
7260,278923,CONSORCIO GRUPO VENTO SAC Y NEGOCIACIONES AYP SAC,278923
7261,278932,CONSORCIO MAQUINA,278932
7262,278938,CONSORCIO L Y C,278938
7263,278944,CONSORCIO DBD,278944
7264,278955,CONSORCIO HUACRACOTO,278955
7265,278956,PABLO APOSTOL,278956
7266,278961,CONSORCIO INGENIERIA: ALEGRIA MORI JAIRO IVAN/ VMJ CONTRATISTAS GENERALES S.A.C. - VMJ-CONGESAC/CONSTRUCTORA MALUZMIZA S.A.C./ OSCAR CONTRATISTAS GENERALES SOCIEDAD ANONIMA CERRADA,278961
7267,278968,consorcio oventeni,278968
7268,278977,CONSORCIO SUPERVISOR UNAAT,278977
7269,278984,CONSORCIO PICHUNCHUCO,278984
7270,278987,CONSORCIO DE GESTIÓN COMERCIAL,278987
7271,278989,CONSORCIO QUIMICA SUIZA S.A.C. - PRODUCTOS ROCHE PERU S.A.,278989
7272,278992,SERGEMADES S.A.C. ¿ NEGOCIOS IRVIMS E.I.R.L. ¿ CONSTRUCTORA E INMOBILIARIA VILMAR S.A.C,278992
7273,278998,CONSORCIO FRANCOMED I,278998
7274,278999,CONSORCIO CAYCONI,278999
7275,279003,CONSORCIO ASUNCION,279003
7276,279019,MT INNOVACION NAVAL ,279019
7277,279023,CONSORCIO FUTURA,279023
7278,279031,consorcio mirador huancayo,279031
7279,279038,CONSORCIO ENGINEERS AND ASSOCIATED SERVICES SAC - PROFESIONALES EN MANTENIMIENTO SRL,279038
7280,279039,CONSORCIO G & M ,279039
7281,279048,CONSORCIO DEL SUR,279048
7282,279054,CONSORCIO AYABACA,279054
7283,279058,CONSORCIO CULEBRAS,279058
7284,279063,CONSORCIO EJECUTOR JUNIN,279063
7285,279069,CONSORCIO ESTUDIOS GS,279069
7286,279074,CONSORCIO VISTA ALEGRE,279074
7287,279081,CONSORCIO SUPERVISOR EL ARENAL,279081
7288,279082,CONSORCIO RCR CONSULTORES SAC - CORPORACION OPTIMICE SAC - JUSTO ANDRES ROSAS ZAMUDIO - MARIO HUMBERTO VILLARREYES ESPINOZA,279082
7289,279083,CONSORCIO AIR CONDITIONING TECHNOLOGY SISTEM SAC/NELVA HUAYLLACAYAN LEYVA,279083
7290,279088,VILSOL LATAM EIRL - VILSOL SAC,279088
7291,279089,CONSORCIO CHAPOLAB,279089
7292,279097,CONSORCIO LEVEAU,279097
7293,279098,CONSORCIO YANESHA,279098
7294,279107,CONSORCIO 106,279107
7295,279109,CONSORCIO 30 K,279109
7296,279112,CONSORCIO CORMA,279112
7297,279113,CONSORCIO HUAYLLAY,279113
7298,279116,CONSORCIO SAN MATEO,279116
7299,279119,CONSORCIO ROKA,279119
7300,279127,CONSORCIO VIAS DEL ESTE,279127
7301,279132,CONSORCIO VIAL IPOKI,279132
7302,279133,CONSORCIO AGUAS SAN ALEJANDRO UNIDOS,279133
7303,279145,CONSORCIO ROCCHACC,279145
7304,279152,CONSORCIO QUITAHUASI,279152
7305,279153,CONSORCIO ANTAQUICHCA,279153
7306,279156,CONSORCIO CHORRILLOS,279156
7307,279160,CONSORCIO BIOCARDIO SAC-BIOIMAGEN SAC,279160
7308,279162,CONSORCIO CORIS,279162
7309,279163,CONSORCIO CANTARILLA,279163
7310,279173,CONSORCIO PRIMAVERA,279173
7311,279174,CONSORCIO SANTA ROSA,279174
7312,279188,CONSORCIO CULEBRAS,279188
7313,279197,CONSORCIO LUSCAPAMPA,279197
7314,279214,CONSORCIO HUALLHUA,279214
7315,279215,CONSORCIO OLTI,279215
7316,279220,CONSORCIO A & B,279220
7317,279241,CONSORCIO OXIGENO CUSCO,279241
7318,279266,CONSORCIO M & H ,279266
7319,279277,CONSORCIO EL PORVENIR,279277
7320,279279,CONSORCIO SUPERVISOR UCAYALI,279279
7321,279285,CONSORCIO INVERSIONES DEL CENTRO,279285
7322,279286,CONSORCIO LIDER,279286
7323,279299,CONSORCIO EYOM,279299
7324,279304,CONSORCIO EL OVALO,279304
7325,279305,CONSORCIO MOLINA,279305
7326,279306,CONSORCIO ABI,279306
7327,279312,CONSORCIO RIMARACHIN FLORES JOSELITO Y GONZALES GONZALES FREDDY,279312
7328,279318,CONSORCIO JyW INGENIEROS ,279318
7329,279320,CONSORCIO AGUA BLANCA,279320
7330,279324,CONSORCIO AVC// SULE,279324
7331,279326,CONSORCIO SIERRA VERDE,279326
7332,279329,CONSORCIO TAMBO,279329
7333,279330,CONSORCIO BARCELONA,279330
7334,279338,CONSORCIO LAMBAYEQUE,279338
7335,279351,CONSORCIO ALTO LIBERTAD,279351
7336,279362,CONSORCIO JAHUA,279362
7337,279365,CONSORCIO INGENIEROS,279365
7338,279371,CONSORCIO PARQUE,279371
7339,279372,CONSORCIO PROVEEDORES & CONSTRUCTORES RAI S.A.C. - WALTER PORFIDIO VELASQUEZ CATACORA,279372
7340,279374,CONSORCIO HATUN RUMI,279374
7341,279388,CONSORCIO ACZO,279388
7342,279389,MOTORSUR S.A.C y ACUA-TERRA S.A.C,279389
7343,279394,CONSORCIO GRUPO ABASTECIMIENTO,279394
7344,279395,CONSORCIO YACHAPA,279395
7345,279401,CONSORCIO LIMA,279401
7346,279402,CONSORCIO PAVIMENTOS SAN ANDRES,279402
7347,279407,CONSORCIO TABLAZO,279407
7348,279409,CONSORCIO SUPERVISOR EL CARMEN,279409
7349,279412,CONSORCIO CCOYLLUR,279412
7350,279415,CONSORCIO MATTEO,279415
7351,279416,CONSORCIO GRUPO CORPALSA,279416
7352,279417,CONSORCIO TONGOD,279417
7353,279418,CONSORCIO PACHAR,279418
7354,279421,CONSORCIO GSA Y JYN,279421
7355,279424,CONSORCIO ROSAMONTE,279424
7356,279428,CONSORCIO SAN PEDRO,279428
7357,279431,CONSORCIO HUACHUCALLAN,279431
7358,279432,CONSORCIO ALFIL CONSULTORES,279432
7359,279434,CONSORCIO EOU,279434
7360,279436,CONSORCIO BARRANCA,279436
7361,279437,CONSORCIO DOS DE MAYO,279437
7362,279442,CONSORCIO HUARI,279442
7363,279445,CONSORCIO SANEAMIENTO HUAYLLATI,279445
7364,279447,CONSORCIO SAN FRANCISCO,279447
7365,279452,CONSORCIO TIKUNA,279452
7366,279457,CONSORCIO CHAYPES,279457
7367,279458,CONSORCIO MOYA,279458
7368,279459,CONSORCIO TIKUNA,279459
7369,279466,CONSORCIO VIAL LLIPATA,279466
7370,279469,CONSORCIO SORATIRA,279469
7371,279470,CONSORCIO INKA,279470
7372,279473,CONSORCIO SAYAN,279473
7373,279485,CONSORCIO RECONSTRUCCION,279485
7374,279490,CONSORCIO DEL NORTE,279490
7375,279497,CONSORCIO MELGAR,279497
7376,279500,CONSOCIO EDUCACION,279500
7377,279503,CONSORCIO ALTO URUYA,279503
7378,279505,CONSORCIO PACIFICO,279505
7379,279509,CONSORCIO SONORA MEDICAL,279509
7380,279513,CONSORCIO SUPERVISION PALTASHACO,279513
7381,279514,CONSORCIO SUPERVISOR SIMÓN BOLÍVAR,279514
7382,279516,CONSORCIO CUBO,279516
7383,279517,CONSORCIO DRYWALL,279517
7384,279526,CONSORCIO UCRUCANCHA,279526
7385,279528,CONSORCIO J & D,279528
7386,279530,CONSORCIO CURA MORI,279530
7387,279535,CONSORCIO  CONSTRUCTOR FIRST,279535
7388,279537,CONSORCIO TOP CONSULTING GROUP PERU S.A.C  NOTION DESING HOUSE PERU S.A.C  NDHP S.A.C.,279537
7389,279539,CONSORCIO COLLIQUE III,279539
7390,279541,CONSORCIO UNIÓN,279541
7391,279545,Consorcio San Francisco de Asís,279545
7392,279546,CONSORCIO EL BOSQUE,279546
7393,279547,CONSORCIO VIAL U&V,279547
7394,279549,COVELICA,279549
7395,279551,CONSORCIO PUERTO SAN ANTONIO,279551
7396,279553,CONSORCIO NORTE,279553
7397,279556,CONSORCIO JULIO CESAR,279556
7398,279562,CONSORCIO SUPERVISION PUERTO SAN ANTONIO,279562
7399,279564,CONSORCIO MIRADOR,279564
7400,279565,CONSORCIO LAS PALMERAS,279565
7401,279567,CONSORCIO METROPOLITANO,279567
7402,279573,CONSORCIO ANCASH,279573
7403,279579,CONSORCIO ASCENSION,279579
7404,279580,CONSORCIO SUPERVISION FRIAS,279580
7405,279583,CONSORCIO VIKMAR SAC Y GRUPO VICMAR SAC,279583
7406,279584,CONSORCIO INSPECCIONES Y CERTIFICACIONES DE PRODUCTOS PERU SAC - QUALITY LAB SAC,279584
7407,279586,CONSORCIO BAJO PICAFLOR,279586
7408,279591,CONSORCIO CAMPANAS,279591
7409,279596,CONSORCIO JyM,279596
7410,279598,CONSORCIO PAUCARA,279598
7411,279599,CONSORCIO CASTILLA,279599
7412,279600,CONSORCIO PACHAPAQUI,279600
7413,279603,CONSORCIO SANTIAGO,279603
7414,279608,CONSORCIO YAPANGO,279608
7415,279609,CONSORCIO JORGE CHAVEZ,279609
7416,279610,CONSORCIO EL SUR,279610
7417,279614,CONSORCIO URUBAMBA,279614
7418,279620,CONSORCIO PUERTO INCA,279620
7419,279622,CONSORCIO CAMPANAS,279622
7420,279624,CONSORCIO VIAL CUATRO,279624
7421,279626,CONSORCIO SAN MARTIN DE PORRES,279626
7422,279627,CONSORCIO SUPERVISOR CARRIZAL,279627
7423,279628,CONSORCIO CHANCHAN,279628
7424,279630,CONSORCIO CAMPANAS,279630
7425,279631,CONSORCIO SUPERVISOR SECHIN,279631
7426,279633,CONSORCIO TELECYL PERU S.A.C. - TELECYL S.A.,279633
7427,279637,CONSORCIO ALTO ANDINO,279637
7428,279638,LA POSITIVA,279638
7429,279641,CONSORCIO WORLDLINK,279641
7430,279645,CONSORCIO CHAMELICO,279645
7431,279647,CONSORCIO TECHIN,279647
7432,279648,EL DORADO,279648
7433,279651,CONSORCIO UCAYALI,279651
7434,279655,CONSORCIO CONSULTOR RIEGOS ,279655
7435,279656,CONSORCIO DEL SUR ISCATA,279656
7436,279657,CONSORCIO CAISSA,279657
7437,279658,CONSORCIO HOSPIMED 3,279658
7438,279659,CONSORCIO LAGUNA QUEROCOCHA,279659
7439,279662,CONSORCIO MEDINA,279662
7440,279666,SAN FRANCISCO,279666
7441,279671,CONSORCIO DREN TELEFONICA,279671
7442,279676,CONSORCIO JEDAC BIENES Y SERVICIOS - AMBROCIO RODRIGUEZ,279676
7443,279677, SEGURCITY S.A.C. - SGC CONTRATISTAS S.A.C.,279677
7444,279680,CONSORCIO NAZARENO,279680
7445,279681,CONSORCIO NIÑO JESUS,279681
7446,279688,CONSORCIO AYMAÑA,279688
7447,279691,CONSORCIO SAN FRANCISCO,279691
7448,279692,CONSORCIO PIAS ASOCIADOS,279692
7449,279695,CONSORCIO VILLASOL,279695
7450,279696,CONSORCIO LA PRADERA,279696
7451,279697,CONSORCIO CORPORACION NUEVA FENIX SAC - INVERSIONES EQUISERSA S.A.C.,279697
7452,279698,SEGALMAS SRL - CESGLYM SRL,279698
7453,279700,CONSORCIO CUSCO II,279700
7454,279702,CONSORCIO MANTARO,279702
7455,279703,CONSORCIO GOGIC,279703
7456,279705,CONSORCIO EH DATA S.A.C. - EQUIDATA S.A.C.,279705
7457,279710,Consorcio Gogic,279710
7458,279712,CONSORCIO LARGASKA,279712
7459,279721,CONSORCIO BASADRE,279721
7460,279729,REPRESENTACIONES SERVITO S.A.C. - SERVICIOS GENERALES SMP FONBIEPOL S.C.R.L. - NEW SKYLINE SERVICIOS GENERALES S.A.C.,279729
7461,279732,CONSORCIO PERU,279732
7462,279736,CONSORCIO PAUCAMARCA,279736
7463,279740,CONSORCIO VIAL SALAS,279740
7464,279741,CONSORCIO MOYA & ASOCIADOS,279741
7465,279746,CONSORCIO MASA,279746
7466,279749,CONSORCIO CACHIPAMPA,279749
7467,279752,CONSORCIO JASA & TRZA CONTRATISTAS,279752
7468,279753,CONSORCIO LA BALZA,279753
7469,279754,CONSORCIO SAN LORENZO,279754
7470,279755,CONSORCIO PIAS,279755
7471,279762,CONSORCIO SAN JOSE,279762
7472,279765,CONSORCIO COLIBRI,279765
