,CodPro,CodCta,NomPro,PaisPro,DepPro,ProvPro,DisPro,RegPro
11222,10726316908,10726316908,GUEVARA YANAMARI ROLDAN,PERU,LORETO,DATEM DEL MARANION,PASTAZA,Proveedor de Bienes
11223,10726368673,10726368673,DIAZ PALOMINO LUIS DANIEL,PERU,APURIMAC,COTABAMBAS,TAMBOBAMBA,Proveedor de Servicios
11224,10726520246,10726520246,GARCIA LUDENIA SUSANA MILAGROS,PERU,LIMA,LIMA,LURIGANCHO,Proveedor de Bienes
11225,10726596463,10726596463,SALCEDO RIVAS MARIA LAURA DE LOS MILAGROS,PERU,LA LIBERTAD,TRUJILLO,TRUJILLO,Proveedor de Bienes
11226,10726808835,10726808835,SANCHEZ AYEN WENDY SUSANA DE LOS MILAGROS,PERU,LAMBAYEQUE,CHICLAYO,CHICLAYO,Proveedor de Servicios
11227,10726815149,10726815149,VELA REATEGUI EMERSON ANTONIO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
11228,10726860951,10726860951,ROMERO MEJIA DIEGO JASHVIN,PERU,ANCASH,HUARAZ,HUARAZ,Proveedor de Bienes
11229,10726907418,10726907418,MORA ESPEJO ALVARO,PERU,CUSCO,LA CONVENCION,SANTA ANA,Proveedor de Bienes
11230,10727045894,10727045894,SOLANO MARLE IVAN MARCELO,PERU,LIMA,LIMA,SAN BORJA,Proveedor de Bienes
11231,10727048435,10727048435,ROCCA QUISPE ALEXANDER,PERU,LIMA,LIMA,PUEBLO LIBRE,Proveedor de Servicios
11232,10727200806,10727200806,QUIROZ QUISPE ELIANA NELIMAR,PERU,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,Proveedor de Bienes
11233,10727273811,10727273811,ORIHUELA ASTO MARCO ANTONIO,PERU,HUANCAVELICA,HUANCAVELICA,ASCENCION,Proveedor de Bienes
11234,10727291356,10727291356,ROMERO VILLEGAS LISSETH NATALY,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Bienes
11235,10727301190,10727301190,TORRES LOPEZ KRISTEL ANAIKA,PERU,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,Proveedor de Servicios
11236,10727316782,10727316782,SORIA NOYA INDIRA SARITA,PERU,HUANUCO,HUANUCO,HUANUCO,Proveedor de Bienes
11237,10727391644,10727391644,JIMENEZ LOPEZ JIMENA,PERU,LIMA,LIMA,SANTA ANITA,Proveedor de Servicios
11238,10727580871,10727580871,VELAPATINIO LEIVA ROCIO MILAGROS,PERU,JUNIN,HUANCAYO,EL TAMBO,Proveedor de Bienes
11239,10727641012,10727641012,RUALES UTANI DIEGO EDUARDO,PERU,LIMA,LIMA,LURIGANCHO,Proveedor de Servicios
11240,10727666651,10727666651,MESTAS SUAREZ MONICA ESTEFANI,PERU,CUSCO,ANTA,PUCYURA,Proveedor de Bienes
11241,10727798205,10727798205,PRADINETT OLIVARES GENESIS HEMMANUELA,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Servicios
11242,10727807531,10727807531,ROSALES GOMERO KERLY SILENE,PERU,ANCASH,HUARAZ,HUARAZ,Proveedor de Servicios
11243,10727857554,10727857554,VIDAL PANDURO DAVID AUGUSTO,PERU,LIMA,LIMA,LA MOLINA,Proveedor de Bienes
11244,10727974909,10727974909,MARTINEZ MEZONES LUCIA MILAGROS,PERU,LIMA,LIMA,PUEBLO LIBRE,Proveedor de Servicios
11245,10727993482,10727993482,MAU MORENO ALEJANDRA MEYLIN,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Bienes
11246,10728035256,10728035256,SURITA FERNANDEZ NILDA AYDET,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
11247,10728050174,10728050174,RAMOS JALCA MARIELA AMPARO,PERU,AMAZONAS,CHACHAPOYAS,LA JALCA,Proveedor de Bienes
11248,10728144713,10728144713,DIAZ DIAZ WALTER ANTONIO,PERU,LAMBAYEQUE,CHICLAYO,CHICLAYO,Proveedor de Bienes
11249,10728415407,10728415407,PERAMAS REUPO MILENA,PERU,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,Proveedor de Bienes
11250,10728483348,10728483348,TORRES FLORES DIEGO FRANCESCO,PERU,LORETO,MAYNAS,SAN JUAN BAUTISTA,Proveedor de Bienes
11251,10728724086,10728724086,GALLEGOS CONDORI CARLA MARINA,PERU,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,Proveedor de Bienes
11252,10728843107,10728843107,ZARZOSA CHANGA JESLYN NORALUZ,PERU,ANCASH,HUARMEY,HUARMEY,Proveedor de Bienes
11253,10728875548,10728875548,YANGUA MARCHAN ANA CAROLINA,PERU,TUMBES,TUMBES,TUMBES,Proveedor de Bienes
11254,10728895000,10728895000,CORNEJO BELTRAN TANIA MARISELLA,PERU,LA LIBERTAD,TRUJILLO,TRUJILLO,Proveedor de Servicios
11255,10728949169,10728949169,VELA TIPA DARLIN KEY,PERU,LORETO,MAYNAS,SAN JUAN BAUTISTA,Proveedor de Servicios
11256,10728984347,10728984347,TAMAYO FLORES PAULA MARGARITA,PERU,LIMA,LIMA,VILLA EL SALVADOR,Proveedor de Bienes
11257,10729032447,10729032447,LOPEZ YUCRA KARLA GABRIELA,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Servicios
11258,10729060238,10729060238,VASQUEZ OROYA JHAIR,PERU,LIMA,LIMA,LA MOLINA,Proveedor de Servicios
11259,10729237821,10729237821,JARA CASTILLO LUCILA MILAGROS,PERU,LIMA,LIMA,CHORRILLOS,Proveedor de Servicios
11260,10729283091,10729283091,VENEGAS RIOS JHONATAN RAUL,PERU,LAMBAYEQUE,CHICLAYO,PIMENTEL,Proveedor de Servicios
11261,10729311982,10729311982,VASQUEZ GUERRERO LUIS CARLOS,PERU,LAMBAYEQUE,CHICLAYO,LA VICTORIA,Proveedor de Servicios
11262,10729370105,10729370105,VALCARCEL CLAROS DENNYS HUGO,PERU,AREQUIPA,AREQUIPA,MIRAFLORES,Proveedor de Servicios
11263,10729383894,10729383894,TTITO CHAVEZ EBERLY,PERU,CUSCO,CANCHIS,SICUANI,Proveedor de Bienes
11264,10729762810,10729762810,MARCOS DAMAS ALIDA,PERU,JUNIN,HUANCAYO,HUANCAYO,Proveedor de Servicios
11265,10730018890,10730018890,ESPINOZA AVILES THATYANA AMANCAY FLOR DE MARIA,PERU,LIMA,LIMA,CHORRILLOS,Proveedor de Servicios
11266,10730145689,10730145689,PUMA ZUNIIGA YOMIRA CELESTE,PERU,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,Proveedor de Bienes
11267,10730278999,10730278999,MELENDEZ GONZALES JHEPHERSON,PERU,UCAYALI,CORONEL PORTILLO,YARINACOCHA,Proveedor de Servicios
11268,10730438597,10730438597,FIGUEROA ONOFRIO JHOHAMS JOSE,PERU,CUSCO,LA CONVENCION,ECHARATE,Proveedor de Bienes
11269,10730466094,10730466094,RODRIGUEZ MOROTE RAFAEL ROSS,PERU,LIMA,LIMA,ANCON,Proveedor de Bienes
11270,10730506495,10730506495,CASAFRANCA ORE CHRISTIAN,PERU,CUSCO,CUSCO,WANCHAQ,Proveedor de Bienes
11271,10731125541,10731125541,FRANCIA NAKAHODO LAURA CRISTINA,PERU,LIMA,HUARAL,CHANCAY,Proveedor de Servicios
11272,10731258410,10731258410,ALEJOS SALVADOR CARLA SOLANGE,PERU,JUNIN,SATIPO,SATIPO,Proveedor de Servicios
11273,10731277937,10731277937,CHUQUILLANQUI ALHA VIVIANA ZADITH,PERU,LIMA,LIMA,LA VICTORIA,Proveedor de Bienes
11274,10731826388,10731826388,TRUJILLO JARA JHUSTIN PAUL,PERU,HUANUCO,LEONCIO PRADO,RUPA-RUPA,Proveedor de Servicios
11275,10731869494,10731869494,SERMENIO QUISPE IVON YANIRA,PERU,ICA,ICA,ICA,Proveedor de Servicios
11276,10731984005,10731984005,OCHOA VARGAS RANDY ALEXANDER,PERU,LA LIBERTAD,TRUJILLO,TRUJILLO,Proveedor de Servicios
11277,10732231833,10732231833,YAURI FLORES KARLA ROSMERY,PERU,LIMA,LIMA,EL AGUSTINO,Proveedor de Servicios
11278,10732333717,10732333717,GAMBOA MEZA KAREN VALERIA,PERU,JUNIN,SATIPO,RIO NEGRO,Proveedor de Servicios
11279,10732361206,10732361206,VILCAPAZA BELLIDO PAOLA,PERU,PUNO,AZANGARO,AZANGARO,Proveedor de Servicios
11280,10732480191,10732480191,SANCHEZ AGUILAR ANGHIE LIZBETH,PERU,LIMA,LIMA,BRENIA,Proveedor de Bienes
11281,10732985404,10732985404,EYZAGUIRRE ROMANI MARIA FERNANDA,PERU,PIURA,TALARA,PARINIAS,Proveedor de Bienes
11282,10732989655,10732989655,MAMANI MAMANI RUTH MIRIAM,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
11283,10733035507,10733035507,TICA MOLINA LISBETH CARLA,PERU,CUSCO,CUSCO,WANCHAQ,Proveedor de Servicios
11284,10733145027,10733145027,ASENCIOS AGUIRRE JEANETT YOSSELIN,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Bienes
11285,10733269257,10733269257,MORA ANGELES CARLOS ENMANUEL,PERU,ANCASH,HUAYLAS,CARAZ,Proveedor de Servicios
11286,10733812155,10733812155,ASLLA MAMANI SANDRA,PERU,CUSCO,CUSCO,SANTIAGO,Proveedor de Bienes
11287,10734403640,10734403640,ALLAZO FLORES CARLOS ENRIQUE,PERU,AREQUIPA,AREQUIPA,MARIANO MELGAR,Proveedor de Servicios
11288,10734485239,10734485239,RIVERA MAUCAYLLE EDWIN,PERU,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,Proveedor de Servicios
11289,10734666373,10734666373,PEREZ CARRASCO LEYLA JENNY,PERU,LA LIBERTAD,TRUJILLO,TRUJILLO,Proveedor de Servicios
11290,10734694997,10734694997,VASQUEZ NEIRA ESTEPHANIE ELVA,PERU,LAMBAYEQUE,CHICLAYO,CHICLAYO,Proveedor de Bienes
11291,10734749732,10734749732,PRETEL GUARNIZ SEGUNDO SIMINIANO,PERU,CAJAMARCA,CONTUMAZA,CONTUMAZA,Proveedor de Servicios
11292,10734785151,10734785151,CHAUCA GAMARRA FIORELA,PERU,CUSCO,LA CONVENCION,QUELLOUNO,Proveedor de Bienes
11293,10734862423,10734862423,HARO ROMERO LOYER SEMEI,PERU,SAN MARTIN,TOCACHE,SHUNTE,Proveedor de Servicios
11294,10734887809,10734887809,CENTURION VEGA RENZO PAUL,PERU,CAJAMARCA,JAEN,JAEN,Proveedor de Servicios
11295,10735021881,10735021881,HERNANDEZ CORNEJO CLAUDIA SOFIA,PERU,LAMBAYEQUE,CHICLAYO,CHICLAYO,Proveedor de Bienes
11296,10735030791,10735030791,FLORES LAZARO LIZ GISELA,PERU,ANCASH,HUARAZ,INDEPENDENCIA,Proveedor de Bienes
11297,10735081204,10735081204,HUANSI PAIMA EDMER,PERU,SAN MARTIN,LAMAS,CAYNARACHI,Proveedor de Bienes
11298,10735091625,10735091625,AYECHASI QUISPILLO JHON JESUS,PERU,CUSCO,LA CONVENCION,SANTA ANA,Proveedor de Servicios
11299,10735104280,10735104280,SUAREZ BALCAZAR ODALYS JAZMIN,PERU,LIMA,LIMA,LIMA,Proveedor de Servicios
11300,10735108692,10735108692,RAMOS CUEVA SIRLE YISELA,PERU,LIMA,LIMA,LIMA,Proveedor de Bienes
11301,10735118990,10735118990,AGUIRRE REINOSO CARMEN DEL PILAR,PERU,CUSCO,CUSCO,SANTIAGO,Proveedor de Bienes
11302,10735125830,10735125830,PEREZ PECAR FELIMON,PERU,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Proveedor de Bienes
11303,10735239533,10735239533,CHINO CORI GLISELI KARINA,PERU,PUNO,YUNGUYO,YUNGUYO,Proveedor de Bienes
11304,10735405646,10735405646,CIERTO BERAUN MARVIN BENITO,PERU,HUANUCO,HUAMALIES,MONZON,Proveedor de Servicios
11305,10735424641,10735424641,SANCHEZ AREVALO OSCAR GUSTAVO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
11306,10735451931,10735451931,CHOQUECCOTA CRUZ JESUS,PERU,CUSCO,ESPINAR,ESPINAR,Proveedor de Bienes
11307,10735676798,10735676798,ALIAGA SINARAGUA JHONSMER WILLY,PERU,JUNIN,SATIPO,SATIPO,Proveedor de Bienes
11308,10735960232,10735960232,PARIONA ESPINOZA DAVID ALEX JUNIOR,PERU,JUNIN,CONCEPCION,CONCEPCION,Proveedor de Servicios
11309,10735993068,10735993068,HUAMAN APARCO ANGGIE NATALI,PERU,AYACUCHO,HUAMANGA,AYACUCHO,Proveedor de Bienes
11310,10736048812,10736048812,CABELLO ATAULLUCO MIGUEL ANGEL,PERU,CUSCO,CUSCO,WANCHAQ,Proveedor de Bienes
11311,10736374884,10736374884,GARCIA TUESTA LESLY ALEJANDRA,PERU,SAN MARTIN,PICOTA,PICOTA,Proveedor de Bienes
11312,10736573062,10736573062,RODRIGUEZ PONCE DE LEON STEFANY NATALY,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Bienes
11313,10736764542,10736764542,BARDALES RAMIREZ ANDREITA VALERIA,PERU,SAN MARTIN,MOYOBAMBA,SORITOR,Proveedor de Servicios
11314,10737099216,10737099216,HUAMAN APAICO MILAGROS DEL PILAR,PERU,LIMA,LIMA,CHORRILLOS,Proveedor de Servicios
11315,10737137282,10737137282,ESQUIVEL TINOCO JESSICA LISSETH,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Bienes
11316,10737684682,10737684682,ELESPURU REATEGUI LADY RUTH,PERU,LORETO,MAYNAS,IQUITOS,Proveedor de Bienes
11317,10737684691,10737684691,ELESPURU REATEGUI KATHERIN RAQUEL,PERU,LORETO,MAYNAS,IQUITOS,Proveedor de Servicios
11318,10737724242,10737724242,VERA VERA KARLA ESTEFANY,PERU,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,Proveedor de Bienes
11319,10737833106,10737833106,CANAZA FERNANDEZ BRIGITH JAMYLE,PERU,PUNO,SAN ROMAN,JULIACA,Proveedor de Bienes
11320,10737923008,10737923008,SARA MAMANI ADELAIDA,PERU,CUSCO,CUSCO,SAN SEBASTIAN,Proveedor de Bienes
11321,10737981334,10737981334,AGUERO CCENHUA JHOSELIN JULIET,PERU,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES,Proveedor de Bienes
11322,10738130877,10738130877,MADARIAGA ANDIA DENIS MICHAEL,PERU,PUNO,SAN ROMAN,JULIACA,Proveedor de Bienes
11323,10738273660,10738273660,RAVINA BENAVENTE FIORELLA PIERINNA,PERU,LIMA,CANIETE,SAN LUIS,Proveedor de Servicios
11324,10738697737,10738697737,ALGONER BENDEZU JOSSEPH JOECARD,PERU,AYACUCHO,HUAMANGA,AYACUCHO,Proveedor de Servicios
11325,10738782343,10738782343,HUERTA LOPEZ JOSE ANTONIO,PERU,LIMA,LIMA,PUENTE PIEDRA,Proveedor de Servicios
11326,10739003712,10739003712,ORBEGOZO VASQUEZ FRANK ERICK,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Bienes
11327,10739004018,10739004018,QUINTE EULOGIO KATHERINE NATALIA,PERU,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,Proveedor de Bienes
11328,10739007670,10739007670,NAPURI TALAVERA LILIA VERONICA,PERU,LIMA,LIMA,COMAS,Proveedor de Bienes
11329,10739291068,10739291068,SANCHEZ ACERO ALEXA PATRICIA,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Bienes
11330,10739292064,10739292064,RIVAS SANCHEZ GREYSA,PERU,LA LIBERTAD,TRUJILLO,LA ESPERANZA,Proveedor de Servicios
11331,10739506382,10739506382,LLOCLLE HUANCA ROSMERY,PERU,CUSCO,CANCHIS,SICUANI,Proveedor de Bienes
11332,10739526502,10739526502,MELO CHECCA MARIA DE LOS ANGELES,PERU,CUSCO,CALCA,SAN SALVADOR,Proveedor de Servicios
11333,10739550535,10739550535,VILLENA ARTEAGA CLAUDIA ALEJANDRA,PERU,LA LIBERTAD,TRUJILLO,TRUJILLO,Proveedor de Servicios
11334,10740429600,10740429600,ANGULO TUESTA DIANKA ANTHUNE,PERU,LORETO,MAYNAS,IQUITOS,Proveedor de Servicios
11335,10740487014,10740487014,PAREDES ESPIRITU LENCY WENDI,PERU,PASCO,OXAPAMPA,CHONTABAMBA,Proveedor de Bienes
11336,10740637679,10740637679,MONTES CALDERON MARJORIE NICOLE,PERU,JUNIN,HUANCAYO,HUANCAYO,Proveedor de Bienes
11337,10740748446,10740748446,BRUNO CARDENAS GILMER JUNIOR,PERU,CUSCO,CUSCO,CUSCO,Proveedor de Servicios
11338,10740794006,10740794006,VELASQUE ALCARRAZ BRAYAN RODRIGO,PERU,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,Proveedor de Bienes
11339,10740957312,10740957312,ACUNIA GUILLEN YESENIA MIRELLA,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Bienes
11340,10741183701,10741183701,MAMANI CONDORI KATHERINE ROXANA,PERU,CUSCO,ESPINAR,ESPINAR,Proveedor de Servicios
11341,10741270779,10741270779,CHOQUEPUMA ALCCAMARI FRANKLIN JHON,PERU,AREQUIPA,AREQUIPA,PAUCARPATA,Proveedor de Bienes
11342,10741282408,10741282408,PEREZ VICHARRA CAMILA ISABEL,PERU,LIMA,HUAROCHIRI,SANTA EULALIA,Proveedor de Bienes
11343,10741324577,10741324577,VITORINO VILCA KATHERIN SHANI,PERU,CUSCO,CANCHIS,SICUANI,Proveedor de Bienes
11344,10741330135,10741330135,FERNANDEZ MALLMA HUGO HAROLD,PERU,APURIMAC,ABANCAY,ABANCAY,Proveedor de Servicios
11345,10741336451,10741336451,APOLAYA ALEJANDRIA FRANCO LEONARDO,PERU,LIMA,LIMA,SAN LUIS,Proveedor de Bienes
11346,10741365761,10741365761,CARPIO TUNQUI GRECIA,PERU,CUSCO,LA CONVENCION,SANTA ANA,Proveedor de Servicios
11347,10741376747,10741376747,DEL CASTILLO LANCHA MELINA,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,Proveedor de Servicios
11348,10741481486,10741481486,VILLANUEVA ANTICONA YANIRA LISSET,PERU,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,Proveedor de Bienes
11349,10741497714,10741497714,QUISPE TORRES VICTOR ALBERTO,PERU,HUANCAVELICA,ANGARAES,LIRCAY,Proveedor de Bienes
11350,10741559795,10741559795,MAMANI QUILCCA MARILUZ,PERU,CUSCO,CUSCO,WANCHAQ,Proveedor de Bienes
11351,10741656511,10741656511,SOTO OBREGON GENESIS KATHERINE,PERU,LA LIBERTAD,TRUJILLO,LA ESPERANZA,Proveedor de Bienes
11352,10741753851,10741753851,CASTILLA MAURY LORENA ALEJANDRA,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,LA PERLA,Proveedor de Bienes
11353,10741758887,10741758887,LEGUIA CARRASCO NIKKO FRANK,PERU,ANCASH,SANTA,NUEVO CHIMBOTE,Proveedor de Bienes
11354,10742002701,10742002701,GAMBOA CRUZATT MARILY YANINA,PERU,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,Proveedor de Bienes
11355,10742061677,10742061677,ALVARADO BERRIOS CARLOS ENRIQUE,PERU,HUANUCO,HUANUCO,AMARILIS,Proveedor de Servicios
11356,10742091207,10742091207,ALANOCA LAYME SIXTO ISAIAS,PERU,PUNO,CHUCUITO,JULI,Proveedor de Bienes
11357,10742552867,10742552867,QUISPE SOLANO KEVIN DAVID,PERU,LIMA,LIMA,SANTA ANITA,Proveedor de Servicios
11358,10743180343,10743180343,SALAS MALCA CARLA JHOANA,PERU,AMAZONAS,BAGUA,BAGUA,Proveedor de Bienes
11359,10743513784,10743513784,CASTANIEDA AGUILAR MARILIN ESTEFANIA,PERU,LA LIBERTAD,CHEPEN,PACANGA,Proveedor de Servicios
11360,10743517771,10743517771,BECERRA MIRANDA GREGORY FAUSTINO,PERU,LIMA,LIMA,CHORRILLOS,Proveedor de Servicios
11361,10744384490,10744384490,BAUTISTA GUTIERREZ JOEL,PERU,APURIMAC,COTABAMBAS,TAMBOBAMBA,Proveedor de Servicios
11362,10744414488,10744414488,BARDALES CHAVEZ MAGALY MERCEDES,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Servicios
11363,10745277417,10745277417,CCALA SOTO ABIMAEL,PERU,CUSCO,CANCHIS,SICUANI,Proveedor de Bienes
11364,10745280558,10745280558,RINAVI SATALAYA WINSTON,PERU,LIMA,LIMA,SANTA ANITA,Proveedor de Bienes
11365,10745351986,10745351986,HURTADO HUAYTA NICOLE GRECIA,PERU,LIMA,LIMA,LURIGANCHO,Proveedor de Servicios
11366,10745690551,10745690551,PIJUCH UGKUCH ISAAC WALDIR                                                                          ,PERU,LIMA,HUAROCHIRI,HUANZA,Proveedor de Bienes
11367,10746138861,10746138861,REYES PIZANGO MARLENE RUTH,PERU,LIMA,LIMA,LA VICTORIA,Proveedor de Servicios
11368,10746474585,10746474585,QUISPETUPA CHOQUENAIRA DANIELA,PERU,APURIMAC,ABANCAY,ABANCAY,Proveedor de Servicios
11369,10747210280,10747210280,MACHUCA QUICHUA KEVIN DAVIS,PERU,LIMA,LIMA,CARABAYLLO,Proveedor de Bienes
11370,10747458061,10747458061,MOREY SERRATO JUAN LEVI,PERU,PIURA,MORROPON,BUENOS AIRES,Proveedor de Servicios
11371,10748135702,10748135702,BRESCIA REATEGUI MICHELLA ALESSANDRA,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
11372,10748192340,10748192340,LOZANO RODRIGUEZ PIERINA VERUSCKA,PERU,LA LIBERTAD,TRUJILLO,TRUJILLO,Proveedor de Bienes
11373,10748280907,10748280907,CASTILLO CERNA ANA SOFIA,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
11374,10748551765,10748551765,MONTOYA TEJADA LUCERO ESTEFANI,PERU,CAJAMARCA,HUALGAYOC,BAMBAMARCA,Proveedor de Bienes
11375,10750212081,10750212081,BALDERA FALEN DIANA LORENA,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Bienes
11376,10750599830,10750599830,ALBITES FLORES EBER ROY,PERU,PUNO,SAN ROMAN,JULIACA,Proveedor de Servicios
11377,10750941040,10750941040,PRUDENCIO POCOMUCHA ELI MIROYA,PERU,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Proveedor de Bienes
11378,10751082865,10751082865,CARRILLO MIO ALEXIS RUDY ROMAN,PERU,LAMBAYEQUE,CHICLAYO,CHICLAYO,Proveedor de Bienes
11379,10752669134,10752669134,VIVES GARCIA NUBIA STEFANIA,PERU,LIMA,BARRANCA,BARRANCA,Proveedor de Bienes
11380,10753608066,10753608066,NUNIEZ CHOQUEHUANCA JORGE SEBASTIAN,PERU,ANCASH,SANTA,NUEVO CHIMBOTE,Proveedor de Bienes
11381,10753825113,10753825113,ALDAZ SANTOS TATIANA SOFIA,PERU,LIMA,LIMA,LA VICTORIA,Proveedor de Servicios
11382,10754297439,10754297439,RETO ZAPATA WENDY LISBETH,PERU,PIURA,SULLANA,SALITRAL,Proveedor de Bienes
11383,10754447708,10754447708,HUILLCA HANCCO MARY ISABEL,PERU,CUSCO,ESPINAR,ESPINAR,Proveedor de Bienes
11384,10754478441,10754478441,FIGUEROA MENDOZA OZZY PIPPEN,PERU,ANCASH,HUARAZ,HUARAZ,Proveedor de Servicios
11385,10755337485,10755337485,MELGAREJO MONTALVO FLOR CINTIA,PERU,CUSCO,CUSCO,SANTIAGO,Proveedor de Bienes
11386,10755554877,10755554877,LLANOS ANCACHI LUZ MERY,PERU,PUNO,PUNO,PUNO,Proveedor de Bienes
11387,10756878790,10756878790,SOLIS ALARCON SHERLY,PERU,PASCO,PASCO,YANACANCHA,Proveedor de Servicios
11388,10756946191,10756946191,RAMIREZ MEZA RAUL,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,Proveedor de Servicios
11389,10758365943,10758365943,HARO HINOSTROZA KIMBERLY,PERU,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,Proveedor de Bienes
11390,10758560941,10758560941,SEGOVIA HUAMAN CAREN LISVE,PERU,CUSCO,LA CONVENCION,VILCABAMBA,Proveedor de Bienes
11391,10758690763,10758690763,ALARCON PORTOCARRERO LUCERO MORELLIA,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,Proveedor de Servicios
11392,10758855274,10758855274,GARCIA OLIVERA YORLIN,PERU,LORETO,MAYNAS,INDIANA,Proveedor de Servicios
11393,10759466450,10759466450,SOTO GARCIA JAIME JULIO,PERU,JUNIN,HUANCAYO,EL TAMBO,Proveedor de Bienes
11394,10759532401,10759532401,PERCA FERNANDEZ KATY YOVANNA,PERU,PUNO,YUNGUYO,YUNGUYO,Proveedor de Servicios
11395,10759721581,10759721581,ESPINOZA PRADO GELIN PILAR                                                                          ,PERU,LIMA,LIMA,EL AGUSTINO,Proveedor de Servicios
11396,10759934364,10759934364,ARAPA RAMOS BRENDA DARIAN,PERU,PUNO,SAN ROMAN,JULIACA,Proveedor de Servicios
11397,10760059515,10760059515,DIAZ PERALES DIANA GRACIELA,PERU,LAMBAYEQUE,FERRENIAFE,PUEBLO NUEVO,Proveedor de Bienes
11398,10760387911,10760387911,CAHUANA INCA MIRIAN,PERU,APURIMAC,ABANCAY,ABANCAY,Proveedor de Bienes
11399,10760511272,10760511272,PARI DIAZ BETSY SOLANHS,PERU,LIMA,LIMA,INDEPENDENCIA,Proveedor de Servicios
11400,10760662955,10760662955,OSORES SIRLUPU JORGE DANIEL,PERU,LIMA,LIMA,RIMAC,Proveedor de Bienes
11401,10760672225,10760672225,CELIS BOCANEGRA MANUEL ALEJANDRO,PERU,LORETO,MAYNAS,IQUITOS,Proveedor de Bienes
11402,10760774281,10760774281,COLLADO SIERRA KEYKO YARET,PERU,APURIMAC,ABANCAY,ABANCAY,Proveedor de Servicios
11403,10761238537,10761238537,GONGORA CRISOSTOMO MAYELA,PERU,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Proveedor de Servicios
11404,10761238561,10761238561,CUSICHE ENRIQUEZ CECIA BETZABE,PERU,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Proveedor de Servicios
11405,10761358621,10761358621,TAPIA GUEVARA ELIZABETH,PERU,SAN MARTIN,HUALLAGA,EL ESLABON,Proveedor de Servicios
11406,10762237763,10762237763,ESPINOZA ALBAN JERSON ENRIQUE,PERU,PIURA,PIURA,VICE,Proveedor de Bienes
11407,10762565884,10762565884,SERRANO MALPARTIDA KEVIN DIEGO                                                                      ,PERU,HUANUCO,LEONCIO PRADO,RUPA-RUPA,Proveedor de Servicios
11408,10763052848,10763052848,MERINO ESPINOZA ROSA ANGELICA,PERU,LIMA,LIMA,CHORRILLOS,Proveedor de Bienes
11409,10763562251,10763562251,PRADO LUJAN GUILLERMO ANTONIO,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Servicios
11410,10763688815,10763688815,LOPEZ SANCHEZ JEAN PAUL FRANCISCO,PERU,UCAYALI,CORONEL PORTILLO,YARINACOCHA,Proveedor de Bienes
11411,10763921226,10763921226,CARO PANTOJA NEISER GADIEL,PERU,LORETO,MAYNAS,IQUITOS,Proveedor de Bienes
11412,10763940263,10763940263,TORREJON BECERRA ROSARIO DEL CARMEN,PERU,ANCASH,HUARMEY,HUARMEY,Proveedor de Servicios
11413,10764348503,10764348503,QUINO CORTEZ KEVIN ENRIQUE,PERU,PIURA,SULLANA,BELLAVISTA,Proveedor de Servicios
